Item Title;Publication Title;Book Series Title;Journal Volume;Journal Issue;Item DOI;Authors;Publication Year;URL;Content Type
Institution-Based Semantics for MOF and QVT-Relations;Formal Methods: Foundations and Applications;;;;10.1007/978-3-642-41071-0_4;Daniel CalegariNora Szasz;2013;http://link.springer.com/chapter/10.1007/978-3-642-41071-0_4;Chapter
Monitoring Compliance Policies over Incomplete and Disagreeing Logs;Runtime Verification;;;;10.1007/978-3-642-35632-2_17;David BasinFelix KlaedtkeSrdjan MarinovicEugen Zălinescu;2013;http://link.springer.com/chapter/10.1007/978-3-642-35632-2_17;Chapter
Security Property Lifecycle Management for Secure Service Compositions;Cyber Security and Privacy;;;;10.1007/978-3-642-41205-9_6;Shahidul HoqueAneel RahimDavid Llewellyn-JonesMadjid Merabti;2013;http://link.springer.com/chapter/10.1007/978-3-642-41205-9_6;Chapter
Privacy-Aware Business Processes Modeling Notation (PrvBPMN) in the Context of Distributed Mobile Applications;Trends in Mobile Web Information Systems;;;;10.1007/978-3-319-03737-0_13;Wadha LabdaNikolay MehandjievPedro Sampaio;2013;http://link.springer.com/chapter/10.1007/978-3-319-03737-0_13;Chapter
Fine-Grained Role- and Attribute-Based Access Control for Web Applications;Software and Data Technologies;;;;10.1007/978-3-642-45404-2_12;Seyed Hossein GhotbiBernd Fischer;2013;http://link.springer.com/chapter/10.1007/978-3-642-45404-2_12;Chapter
An Equivalent Access Based Approach for Building Collaboration Model between Distinct Access Control Models;Communications and Multimedia Security;;;;10.1007/978-3-642-40779-6_16;Xiaofeng Xia;2013;http://link.springer.com/chapter/10.1007/978-3-642-40779-6_16;Chapter
Modeling Wizard for Confidential Business Processes;Business Process Management Workshops;;;;10.1007/978-3-642-36285-9_67;Andreas LehmannNiels Lohmann;2013;http://link.springer.com/chapter/10.1007/978-3-642-36285-9_67;Chapter
User Behavior and Capability Based Access Control Model and Architecture;Computer Networks & Communications (NetCom);;;;10.1007/978-1-4614-6154-8_29;Meriem ZerkoukAbdallah MhamedBelhadri Messabih;2013;http://link.springer.com/chapter/10.1007/978-1-4614-6154-8_29;Chapter
Mobi-CoSWAC: An Access Control Approach for Collaborative Scientific Workflow in Mobile Environment;Pervasive Computing and the Networked World;;;;10.1007/978-3-642-37015-1_12;Zhaocan ChenTun LuTiejiang LiuNing Gu;2013;http://link.springer.com/chapter/10.1007/978-3-642-37015-1_12;Chapter
Visual Modeling of Business Process Compliance Rules with the Support of Multiple Perspectives;Conceptual Modeling;;;;10.1007/978-3-642-41924-9_10;David KnupleschManfred ReichertLinh Thao LyAkhil KumarStefanie Rinderle-Ma;2013;http://link.springer.com/chapter/10.1007/978-3-642-41924-9_10;Chapter
Expressing User Access Authorization Exceptions in Conventional Role-Based Access Control;Information Security Practice and Experience;;;;10.1007/978-3-642-38033-4_17;Xiaofan LiuNatasha AlechinaBrian Logan;2013;http://link.springer.com/chapter/10.1007/978-3-642-38033-4_17;Chapter
Verification of Composed Array-Based Systems with Applications to Security-Aware Workflows;Frontiers of Combining Systems;;;;10.1007/978-3-642-40885-4_4;Clara BertolissiSilvio Ranise;2013;http://link.springer.com/chapter/10.1007/978-3-642-40885-4_4;Chapter
IF-Net: A Meta-Model for Security-Oriented Process Specification;Security and Trust Management;;;;10.1007/978-3-642-41098-7_13;Thomas StockerFrank Böhr;2013;http://link.springer.com/chapter/10.1007/978-3-642-41098-7_13;Chapter
Cloud Computing Reference Architecture and Its Forensic Implications: A Preliminary Analysis;Digital Forensics and Cyber Crime;;;;10.1007/978-3-642-39891-9_1;Keyun RuanJoe Carthy;2013;http://link.springer.com/chapter/10.1007/978-3-642-39891-9_1;Chapter
Policy Analysis for Self-administrated Role-Based Access Control;Tools and Algorithms for the Construction and Analysis of Systems;;;;10.1007/978-3-642-36742-7_30;Anna Lisa FerraraP. MadhusudanGennaro Parlato;2013;http://link.springer.com/chapter/10.1007/978-3-642-36742-7_30;Chapter
Constrained Role Mining;Security and Trust Management;;;;10.1007/978-3-642-38004-4_19;Carlo BlundoStelvio Cimato;2013;http://link.springer.com/chapter/10.1007/978-3-642-38004-4_19;Chapter
OmixAnalyzer – A Web-Based System for Management and Analysis of High-Throughput Omics Data Sets;Data Integration in the Life Sciences;;;;10.1007/978-3-642-39437-9_4;Thomas StoltmannKarin ZimmermannAndré KoschmiederUlf Leser;2013;http://link.springer.com/chapter/10.1007/978-3-642-39437-9_4;Chapter
Securing Identity Assignment Using Implicit Certificates in P2P Overlays;Trust Management VII;;;;10.1007/978-3-642-38323-6_11;Juan CaubetOscar EsparzaJuanjo AlinsJorge Mata-DíazMiguel Soriano;2013;http://link.springer.com/chapter/10.1007/978-3-642-38323-6_11;Chapter
Advanced Protection of Workflow Sessions with SEWebSession;Business Process Management Workshops;;;;10.1007/978-3-642-36285-9_71;Maxime FondaStéphane MoinardChristian Toinard;2013;http://link.springer.com/chapter/10.1007/978-3-642-36285-9_71;Chapter
Security Model for Large Scale Content Distribution Applied to Federated Virtual Environments;Advanced Information Systems Engineering Workshops;;;;10.1007/978-3-642-38490-5_45;Adam Wójtowicz;2013;http://link.springer.com/chapter/10.1007/978-3-642-38490-5_45;Chapter
Cumulus4j: A Provably Secure Database Abstraction Layer;Security Engineering and Intelligence Informatics;;;;10.1007/978-3-642-40588-4_13;Matthias HuberMatthias GabelMarco SchulzeAlexander Bieber;2013;http://link.springer.com/chapter/10.1007/978-3-642-40588-4_13;Chapter
Dynamic Identity Federation Using Security Assertion Markup Language (SAML);Policies and Research in Identity Management;;;;10.1007/978-3-642-37282-7_13;Md. Sadek FerdousRon Poet;2013;http://link.springer.com/chapter/10.1007/978-3-642-37282-7_13;Chapter
Security-Informed Safety: If It’s Not Secure, It’s Not Safe;Software Engineering for Resilient Systems;;;;10.1007/978-3-642-40894-6_2;Robin BloomfieldKateryna NetkachovaRobert Stroud;2013;http://link.springer.com/chapter/10.1007/978-3-642-40894-6_2;Chapter
Oriented to the Privacy Protection Role Based on Access Control Model and Conflict Studies;Proceedings of the 2012 International Conference on Information Technology and Software Engineering;;;;10.1007/978-3-642-34522-7_78;Chen WangLianzhong LiuLijie Gao;2013;http://link.springer.com/chapter/10.1007/978-3-642-34522-7_78;Chapter
Supervisory Control for Business Process Management Systems;Business Process Management Workshops;;;;10.1007/978-3-642-36285-9_13;Mohamed Karim ArouaBelhassen Zouari;2013;http://link.springer.com/chapter/10.1007/978-3-642-36285-9_13;Chapter
A Type System for Flexible Role Assignment in Multiparty Communicating Systems;Trustworthy Global Computing;;;;10.1007/978-3-642-41157-1_6;Pedro BaltazarLuís CairesVasco T. VasconcelosHugo Torres Vieira;2013;http://link.springer.com/chapter/10.1007/978-3-642-41157-1_6;Chapter
Policy Administration in Tag-Based Authorization;Foundations and Practice of Security;;;;10.1007/978-3-642-37119-6_11;Sandro EtalleTimothy L. HinrichsAdam J. LeeDaniel TrivellatoNicola Zannone;2013;http://link.springer.com/chapter/10.1007/978-3-642-37119-6_11;Chapter
DBMS Application Layer Intrusion Detection for Data Warehouses;Building Sustainable Information Systems;;;;10.1007/978-1-4614-7540-8_38;Ricardo Jorge SantosJorge BernardinoMarco Vieira;2013;http://link.springer.com/chapter/10.1007/978-1-4614-7540-8_38;Chapter
Anonymity Revocation through Standard Infrastructures;Public Key Infrastructures, Services and Applications;;;;10.1007/978-3-642-40012-4_8;Jesus DiazDavid ArroyoFrancisco B. Rodriguez;2013;http://link.springer.com/chapter/10.1007/978-3-642-40012-4_8;Chapter
A Trusted Computing Architecture for Secure Substation Automation;Critical Information Infrastructures Security;;;;10.1007/978-3-642-41485-5_12;David GuidryMike BurmesterXiuwen LiuJonathan JenkinsSean EastonXin Yuan;2013;http://link.springer.com/chapter/10.1007/978-3-642-41485-5_12;Chapter
An XML-Based Policy Model for Access Control in Web Applications;Database and Expert Systems Applications;;;;10.1007/978-3-642-40173-2_23;Tania BassoNuno AntunesRegina MoraesMarco Vieira;2013;http://link.springer.com/chapter/10.1007/978-3-642-40173-2_23;Chapter
Automating Privacy Enforcement in Cloud Platforms;Data Privacy Management and Autonomous Spontaneous Security;;;;10.1007/978-3-642-35890-6_12;Peng YuJakub SendorGabriel SermeAnderson Santana de Oliveira;2013;http://link.springer.com/chapter/10.1007/978-3-642-35890-6_12;Chapter
An Administrative Model for Spatio-Temporal Role Based Access Control;Information Systems Security;;;;10.1007/978-3-642-45204-8_28;Manisha SharmaShamik SuralVijayalakshmi AtluriJaideep Vaidya;2013;http://link.springer.com/chapter/10.1007/978-3-642-45204-8_28;Chapter
Policy Analysis for Administrative Role Based Access Control without Separate Administration;Data and Applications Security and Privacy XXVII;;;;10.1007/978-3-642-39256-6_4;Ping YangMikhail GofmanZijiang Yang;2013;http://link.springer.com/chapter/10.1007/978-3-642-39256-6_4;Chapter
Challenges and Opportunities for Security with Differential Privacy;Information Systems Security;;;;10.1007/978-3-642-45204-8_1;Chris CliftonBalamurugan Anandan;2013;http://link.springer.com/chapter/10.1007/978-3-642-45204-8_1;Chapter
Analysis of Communicating Authorization Policies;Security and Trust Management;;;;10.1007/978-3-642-38004-4_7;Simone FrauMohammad Torabi Dashti;2013;http://link.springer.com/chapter/10.1007/978-3-642-38004-4_7;Chapter
Towards IT-Legal Framework for Cloud Computing;Advances in Security of Information and Communication Networks;;;;10.1007/978-3-642-40597-6_10;Sameh HusseinNashwa Abdelbaki;2013;http://link.springer.com/chapter/10.1007/978-3-642-40597-6_10;Chapter
When Paper Meets Multi-touch: A Study of Multi-modal Interactions in Air Traffic Control;Human-Computer Interaction – INTERACT 2013;;;;10.1007/978-3-642-40477-1_12;Cheryl SaveryChristophe HurterRémi LesbordesMaxime CordeilT. C. Nicholas Graham;2013;http://link.springer.com/chapter/10.1007/978-3-642-40477-1_12;Chapter
Designing Business Processes with History-Aware Resource Assignments;Business Process Management Workshops;;;;10.1007/978-3-642-36285-9_12;Cristina CabanillasManuel ResinasAntonio Ruiz-Cortés;2013;http://link.springer.com/chapter/10.1007/978-3-642-36285-9_12;Chapter
Enriching Process Models for Business Process Compliance Checking in ERP Environments;Design Science at the Intersection of Physical and Virtual Design;;;;10.1007/978-3-642-38827-9_9;Martin Schultz;2013;http://link.springer.com/chapter/10.1007/978-3-642-38827-9_9;Chapter
Information Security Measurement Roles and Responsibilities;Emerging Trends in Computing, Informatics, Systems Sciences, and Engineering;;;;10.1007/978-1-4614-3558-7_2;Margareth StollRuth Breu;2013;http://link.springer.com/chapter/10.1007/978-1-4614-3558-7_2;Chapter
Towards an Empirically Grounded Conceptual Model for Business Process Compliance;Conceptual Modeling;;;;10.1007/978-3-642-41924-9_13;Martin Schultz;2013;http://link.springer.com/chapter/10.1007/978-3-642-41924-9_13;Chapter
Evaluating Information Security Effectiveness with Health Professionals;Biomedical Engineering Systems and Technologies;;;;10.1007/978-3-642-29752-6_24;Robin KrensMarco SpruitNathalie Urbanus;2013;http://link.springer.com/chapter/10.1007/978-3-642-29752-6_24;Chapter
Regulated Software Development – An Onerous Transformation;Foundations of Health Information Engineering and Systems;;;;10.1007/978-3-642-39088-3_5;Oisín CawleyXiaofeng WangIta Richardson;2013;http://link.springer.com/chapter/10.1007/978-3-642-39088-3_5;Chapter
Enterprise Information Systems Security: A Case Study in the Banking Sector;Enterprise Information Systems of the Future;;;;10.1007/978-3-642-36611-6_18;Peggy E. ChaudhrySohail S. ChaudhryKevin D. ClarkDarryl S. Jones;2013;http://link.springer.com/chapter/10.1007/978-3-642-36611-6_18;Chapter
Compatibility of Safety Properties and Possibilistic Information Flow Security in MAKS;ICT Systems Security and Privacy Protection;;;;10.1007/978-3-642-55415-5_21;Thomas BauereissDieter Hutter;2014;http://link.springer.com/chapter/10.1007/978-3-642-55415-5_21;Chapter
Caching and Auditing in the RPPM Model;Security and Trust Management;;;;10.1007/978-3-319-11851-2_4;Jason CramptonJames Sellwood;2014;http://link.springer.com/chapter/10.1007/978-3-319-11851-2_4;Chapter
Quantitative Workflow Resiliency;Computer Security - ESORICS 2014;;;;10.1007/978-3-319-11203-9_20;John C. MaceCharles MorissetAad van Moorsel;2014;http://link.springer.com/chapter/10.1007/978-3-319-11203-9_20;Chapter
Dynamic Workflow Adjustment with Security Constraints;Data and Applications Security and Privacy XXVIII;;;;10.1007/978-3-662-43936-4_14;Haibing LuYuan HongYanjiang YangYi FangLian Duan;2014;http://link.springer.com/chapter/10.1007/978-3-662-43936-4_14;Chapter
Validating the RBAC ANSI 2012 Standard Using B;Abstract State Machines, Alloy, B, TLA, VDM, and Z;;;;10.1007/978-3-662-43652-3_22;Nghi HuynhMarc FrappierAmel MammarRégine LaleauJules Desharnais;2014;http://link.springer.com/chapter/10.1007/978-3-662-43652-3_22;Chapter
Using Ontologies to Analyze Compliance Requirements of Cloud-Based Processes;Cloud Computing and Services Science;;;;10.1007/978-3-319-11561-0_3;Thorsten HumbergChristian WesselDaniel PoggenpohlSven WenzelThomas RuhrothJan Jürjens;2014;http://link.springer.com/chapter/10.1007/978-3-319-11561-0_3;Chapter
Impact of Multiple t-t SMER Constraints on Minimum User Requirement in RBAC;Information Systems Security;;;;10.1007/978-3-319-13841-1_7;Arindam RoyShamik SuralArun Kumar Majumdar;2014;http://link.springer.com/chapter/10.1007/978-3-319-13841-1_7;Chapter
Polynomial Kernels and User Reductions for the Workflow Satisfiability Problem;Parameterized and Exact Computation;;;;10.1007/978-3-319-13524-3_18;Gregory GutinStefan KratschMagnus Wahlström;2014;http://link.springer.com/chapter/10.1007/978-3-319-13524-3_18;Chapter
Engineering Algorithms for Workflow Satisfiability Problem with User-Independent Constraints;Frontiers in Algorithmics;;;;10.1007/978-3-319-08016-1_5;David CohenJason CramptonAndrei GagarinGregory GutinMark Jones;2014;http://link.springer.com/chapter/10.1007/978-3-319-08016-1_5;Chapter
ALPS: An Action Language for Policy Specification and Automated Safety Analysis;Security and Trust Management;;;;10.1007/978-3-319-11851-2_10;Silvio RaniseRiccardo Traverso;2014;http://link.springer.com/chapter/10.1007/978-3-319-11851-2_10;Chapter
Leveraging Ontologies upon a Holistic Privacy-Aware Access Control Model;Foundations and Practice of Security;;;;10.1007/978-3-319-05302-8_13;Eugenia I. PapagiannakopoulouMaria N. KoukoviniGeorgios V. LioudakisNikolaos DellasJoaquin Garcia-AlfaroDimitra I. KaklamaniIakovos S. VenierisNora Cuppens-BoulahiaFrédéric Cuppens;2014;http://link.springer.com/chapter/10.1007/978-3-319-05302-8_13;Chapter
A Review of Delegation and Break-Glass Models for Flexible Access Control Management;Business Information Systems Workshops;;;;10.1007/978-3-319-11460-6_9;Sigrid Schefer-WenzlHelena BukvovaMark Strembeck;2014;http://link.springer.com/chapter/10.1007/978-3-319-11460-6_9;Chapter
The Design of Visual RBAC Model Based on UML and XACML Integrating;Proceedings of International Conference on Soft Computing Techniques and Engineering Application;;;;10.1007/978-81-322-1695-7_25;Baode FanMengmeng Li;2014;http://link.springer.com/chapter/10.1007/978-81-322-1695-7_25;Chapter
Optimized Roles Set Algorithm in Distributed Parallel Computing System;Parallel Computational Fluid Dynamics;;;;10.1007/978-3-642-53962-6_47;Wenkang WuZhuo Tang;2014;http://link.springer.com/chapter/10.1007/978-3-642-53962-6_47;Chapter
A Process-Oriented Conceptual Framework on Non-Functional Requirements;Requirements Engineering;;;;10.1007/978-3-662-43610-3_1;Lianshan SunJaehong Park;2014;http://link.springer.com/chapter/10.1007/978-3-662-43610-3_1;Chapter
Extended RBAC Model with Task-Constraint Rules;Future Information Technology;;;;10.1007/978-3-642-40861-8_37;Li MaYanjie ZhouWei Duan;2014;http://link.springer.com/chapter/10.1007/978-3-642-40861-8_37;Chapter
Security Constraints in Modeling of Access Control Rules for Dynamic Information Systems;SOFSEM 2014: Theory and Practice of Computer Science;;;;10.1007/978-3-319-04298-5_41;Aneta Poniszewska-Maranda;2014;http://link.springer.com/chapter/10.1007/978-3-319-04298-5_41;Chapter
Compliance Checking of Data-Aware and Resource-Aware Compliance Requirements;On the Move to Meaningful Internet Systems: OTM 2014 Conferences;;;;10.1007/978-3-662-45563-0_14;Elham Ramezani TaghiabadiVladimir GromovDirk FahlandWilM. P. van der Aalst;2014;http://link.springer.com/chapter/10.1007/978-3-662-45563-0_14;Chapter
